"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"British Virgin Islands","VGB","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.631037","32.38941783","38.05718879","37.73229956","50.49323325","55.41723015","62.8006228","67.96392602","72.89697968","75.84649643","99.59766531","102.80635429","132.68990127","159.93616078","139.40753482","144.22526636","176.43498073","195.49182487","205.63954366","244.77572261","","",
"Vanuatu","VUT","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.49760975","54.5694829","53.46733519","52.53551452","51.05179202","49.78702335","54.45526792","58.38590532","62.69423131","56.09060154","53.64510398","66.69180079","64.48995667","62.79033182","16.68435458","59.59477752","38.74488341","45.69743514","68.5949799","63.12040112","","",
"World","WLD","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","324.847983635229","349.69795185294","370.795712641797","389.983167983141","411.892921097075","435.585724518237","472.346302856958","501.640864992489","537.387629665541","580.979496447332","595.079035528276","626.164886572998","649.783491809948","681.264436026885","712.728881012023","739.399508456428","761.558911610142","788.700027320288","823.998155614429","860.684570486579","","",
"Samoa","WSM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123.25810054","118.26928946","136.97744896","120.20514298","135.6382943","160.85441016","175.42168219","184.37501629","205.58675139","233.1881206","213.64612252","209.21601198","218.0299477","229.69912869","259.34490841","266.82446564","263.01932938","270.64877529","256.09322933","314.67778916","","",
"Kosovo","XKX","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.22051427","75.60793365","72.95223226","77.2420952","65.09382149","58.36778606","59.23345981","58.77611047","61.87574817","51.40805147","48.37034934","39.39357925","43.33681928","36.13314682","28.60885276","11.20171368","","","","","","",
"South Africa","ZAF","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","230.50931868","213.97144839","214.19743032","270.08381766","279.12354327","301.17647932","380.06004916","412.41220375","435.14290089","483.71116694","521.38844071","551.8912728","547.17699466","564.02180742","594.89681885","629.78596095","628.71349527","632.79577205","656.54422633","697.6749395","","",
"Zambia","ZMB","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.33440965","53.56103371","52.77954541","46.23184287","49.00503106","40.02838335","40.83263214","25.0776602","15.89433415","12.85339349","26.74600273","40.01632729","44.42105431","46.878381","67.03065275","71.71398176","58.3665461","61.53455196","70.80699591","77.16291366","","",
"Zimbabwe","ZWE","Domestic general government health expenditure per capita, PPP (current international $)","SH.XPD.GHED.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.41067988","44.55164488","47.49003374","51.67816993","71.36273952","41.56881467","50.2059927","54.33303618","86.31001407","36.7466494","","",
