"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"NY_GDP_MKTP_CN","GDP (current LCU)","BRN","Brunei Darussalam","2021","2021",18822028196,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BGR","Bulgaria","2016","2016",95390491000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BGR","Bulgaria","2017","2017",102740641000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BGR","Bulgaria","2018","2018",109964191000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BGR","Bulgaria","2019","2019",120395232000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BGR","Bulgaria","2020","2020",119951087000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BGR","Bulgaria","2021","2021",132744283000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BFA","Burkina Faso","2016","2016",7605123000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BFA","Burkina Faso","2017","2017",8191299000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BFA","Burkina Faso","2018","2018",8826081000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BFA","Burkina Faso","2019","2019",9478963093200,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BFA","Burkina Faso","2020","2020",10322332746400,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BFA","Burkina Faso","2021","2021",10945113525700,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BDI","Burundi","2016","2016",4897101000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BDI","Burundi","2017","2017",5485068000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BDI","Burundi","2018","2018",5414485000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BDI","Burundi","2019","2019",5569834227700,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BDI","Burundi","2020","2020",6202432111000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","BDI","Burundi","2021","2021",6903527559900,,
"NY_GDP_MKTP_CN","GDP (current LCU)","KHM","Cambodia","2016","2016",81241866018800,,
"NY_GDP_MKTP_CN","GDP (current LCU)","KHM","Cambodia","2017","2017",89830524848200,,
"NY_GDP_MKTP_CN","GDP (current LCU)","KHM","Cambodia","2018","2018",99544274792400,,
"NY_GDP_MKTP_CN","GDP (current LCU)","KHM","Cambodia","2019","2019",110014048244000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","KHM","Cambodia","2020","2020",105891753041300,,
"NY_GDP_MKTP_CN","GDP (current LCU)","KHM","Cambodia","2021","2021",110505915923900,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CMR","Cameroon","2016","2016",20038566000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CMR","Cameroon","2017","2017",20960865000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CMR","Cameroon","2018","2018",22203329000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CMR","Cameroon","2019","2019",23243662000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CMR","Cameroon","2020","2020",23486470000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CMR","Cameroon","2021","2021",25086200000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CPV","Cabo Verde","2016","2016",165782176300,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CPV","Cabo Verde","2017","2017",173097401200,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CPV","Cabo Verde","2018","2018",183697948800,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CPV","Cabo Verde","2019","2019",195202292600,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CPV","Cabo Verde","2020","2020",164910706000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CPV","Cabo Verde","2021","2021",180486465600,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CYM","Cayman Islands","2016","2016",4091085469,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CYM","Cayman Islands","2017","2017",4305217190,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CYM","Cayman Islands","2018","2018",4608463648,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CYM","Cayman Islands","2019","2019",4952792793,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CYM","Cayman Islands","2020","2020",4673970697,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CAF","Central African Republic","2016","2016",1081516000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CAF","Central African Republic","2017","2017",1203324000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CAF","Central African Republic","2018","2018",1233635000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CAF","Central African Republic","2019","2019",1301484925000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CAF","Central African Republic","2020","2020",1339227987800,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CAF","Central African Republic","2021","2021",1395475563300,,
"NY_GDP_MKTP_CN","GDP (current LCU)","TCD","Chad","2016","2016",5984000000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","TCD","Chad","2017","2017",5806796500000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","TCD","Chad","2018","2018",6242756000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","TCD","Chad","2019","2019",6629554456200,,
"NY_GDP_MKTP_CN","GDP (current LCU)","TCD","Chad","2020","2020",6167632000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","TCD","Chad","2021","2021",6532361000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CHL","Chile","2016","2016",168764687916700,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CHL","Chile","2017","2017",179314910106100,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CHL","Chile","2018","2018",189434867409900,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CHL","Chile","2019","2019",195816484577800,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CHL","Chile","2020","2020",200343720633600,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CHL","Chile","2021","2021",240633267257200,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CHN","China","2016","2016",74639505948400,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CHN","China","2017","2017",83203594856000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CHN","China","2018","2018",91928112906700,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CHN","China","2019","2019",98651520229200,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CHN","China","2020","2020",101356700000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CHN","China","2021","2021",114366970000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COL","Colombia","2016","2016",863781999999999,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COL","Colombia","2017","2017",920471000000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COL","Colombia","2018","2018",987791000000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COL","Colombia","2019","2019",1060068000000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COL","Colombia","2020","2020",998719000000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COL","Colombia","2021","2021",1176694335850440,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COM","Comoros","2016","2016",450159000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COM","Comoros","2017","2017",469217000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COM","Comoros","2018","2018",495235000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COM","Comoros","2019","2019",525167000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COM","Comoros","2020","2020",527149000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COM","Comoros","2021","2021",552374431700,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COG","Congo","2016","2016",6056038869000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COG","Congo","2017","2017",6442284253300,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COG","Congo","2018","2018",7592974204300,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COG","Congo","2019","2019",7470563887300,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COG","Congo","2020","2020",6033955052700,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COG","Congo","2021","2021",6944920923000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COK","Cook Islands","2016","2016",445119472,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COK","Cook Islands","2017","2017",486412980,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COK","Cook Islands","2018","2018",524215273,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COK","Cook Islands","2019","2019",541571149,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COK","Cook Islands","2020","2020",437011240,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CRI","Costa Rica","2016","2016",32056288212000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CRI","Costa Rica","2017","2017",34343647497600,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CRI","Costa Rica","2018","2018",36014718708000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CRI","Costa Rica","2019","2019",37832149784100,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CRI","Costa Rica","2020","2020",36356271448300,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CRI","Costa Rica","2021","2021",39905554403000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CIV","Côte d'Ivoire","2016","2016",28423874000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CIV","Côte d'Ivoire","2017","2017",29955010000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CIV","Côte d'Ivoire","2018","2018",32222266000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CIV","Côte d'Ivoire","2019","2019",34298893000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CIV","Côte d'Ivoire","2020","2020",35311383460000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CIV","Côte d'Ivoire","2021","2021",38686738610900,,
"NY_GDP_MKTP_CN","GDP (current LCU)","HRV","Croatia","2016","2016",355920333457,,
"NY_GDP_MKTP_CN","GDP (current LCU)","HRV","Croatia","2017","2017",372354867066,,
"NY_GDP_MKTP_CN","GDP (current LCU)","HRV","Croatia","2018","2018",390855978562,,
"NY_GDP_MKTP_CN","GDP (current LCU)","HRV","Croatia","2019","2019",412228312946,,
"NY_GDP_MKTP_CN","GDP (current LCU)","HRV","Croatia","2020","2020",378348996915,,
"NY_GDP_MKTP_CN","GDP (current LCU)","HRV","Croatia","2021","2021",431453976982,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CUB","Cuba","2016","2016",91370000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CUB","Cuba","2017","2017",96851000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CUB","Cuba","2018","2018",100050000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CUB","Cuba","2019","2019",103428000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CUB","Cuba","2020","2020",107352000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CYP","Cyprus","2016","2016",18929340000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CYP","Cyprus","2017","2017",20245262000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CYP","Cyprus","2018","2018",21612598000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CYP","Cyprus","2019","2019",23009941000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CYP","Cyprus","2020","2020",21617930000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","CYP","Cyprus","2021","2021",23436700000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COD","Democratic Republic of the Congo","2016","2016",37517392391700,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COD","Democratic Republic of the Congo","2017","2017",55676093127400,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COD","Democratic Republic of the Congo","2018","2018",77180538689055,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COD","Democratic Republic of the Congo","2019","2019",85314148014371,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COD","Democratic Republic of the Congo","2020","2020",90181047764600,,
"NY_GDP_MKTP_CN","GDP (current LCU)","COD","Democratic Republic of the Congo","2021","2021",107344726304600,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DJI","Djibouti","2016","2016",462955248200,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DJI","Djibouti","2017","2017",490968717300,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DJI","Djibouti","2018","2018",517784221100,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DJI","Djibouti","2019","2019",548954157500,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DJI","Djibouti","2020","2020",565343146500,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DJI","Djibouti","2021","2021",599115640493,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DMA","Dominica","2016","2016",1555820000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DMA","Dominica","2017","2017",1408190000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DMA","Dominica","2018","2018",1497880000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DMA","Dominica","2019","2019",1651150000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DMA","Dominica","2020","2020",1361380000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DMA","Dominica","2021","2021",1473170000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DOM","Dominican Republic","2016","2016",3487292512700,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DOM","Dominican Republic","2017","2017",3802655772400,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DOM","Dominican Republic","2018","2018",4235846766900,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DOM","Dominican Republic","2019","2019",4562235075700,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DOM","Dominican Republic","2020","2020",4456657376800,,
"NY_GDP_MKTP_CN","GDP (current LCU)","DOM","Dominican Republic","2021","2021",5392714102100,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ECU","Ecuador","2016","2016",99937696000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ECU","Ecuador","2017","2017",104295862000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ECU","Ecuador","2018","2018",107562008000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ECU","Ecuador","2019","2019",108108009000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ECU","Ecuador","2020","2020",99291124000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ECU","Ecuador","2021","2021",106165866000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","EGY","Egypt","2016","2016",2709400000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","EGY","Egypt","2017","2017",3470000000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","EGY","Egypt","2018","2018",4437400000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","EGY","Egypt","2019","2019",5322100000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","EGY","Egypt","2020","2020",5855000000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","EGY","Egypt","2021","2021",6341000000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","SLV","El Salvador","2016","2016",24191430000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","SLV","El Salvador","2017","2017",24979190000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","SLV","El Salvador","2018","2018",26020850000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","SLV","El Salvador","2019","2019",26896660000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","SLV","El Salvador","2020","2020",24638720000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","SLV","El Salvador","2021","2021",28736940000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GNQ","Equatorial Guinea","2016","2016",6661366440400,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GNQ","Equatorial Guinea","2017","2017",7084543000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GNQ","Equatorial Guinea","2018","2018",7274689036200,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GNQ","Equatorial Guinea","2019","2019",6658371179714,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GNQ","Equatorial Guinea","2020","2020",5812933536297,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GNQ","Equatorial Guinea","2021","2021",6803754971715,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ERI","Eritrea","2016","2016",33366495000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ERI","Eritrea","2017","2017",28702300000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ERI","Eritrea","2018","2018",30235300000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ERI","Eritrea","2019","2019",29876495000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ERI","Eritrea","2020","2020",31415204405,,
"NY_GDP_MKTP_CN","GDP (current LCU)","EST","Estonia","2016","2016",21747910000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","EST","Estonia","2017","2017",23833614000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","EST","Estonia","2018","2018",25817676000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","EST","Estonia","2019","2019",27732290000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","EST","Estonia","2020","2020",26834521000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","EST","Estonia","2021","2021",30660090000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ETH","Ethiopia","2016","2016",1568097000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ETH","Ethiopia","2017","2017",1832786000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ETH","Ethiopia","2018","2018",2200121000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ETH","Ethiopia","2019","2019",2690751000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ETH","Ethiopia","2020","2020",3374747000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","ETH","Ethiopia","2021","2021",4341387100000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","FRO","Faeroe Islands","2016","2016",18881500000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","FRO","Faeroe Islands","2017","2017",19609800000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","FRO","Faeroe Islands","2018","2018",20080900000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","FRO","Faeroe Islands","2019","2019",21801200000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","FRO","Faeroe Islands","2020","2020",21201700000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","FJI","Fiji","2016","2016",10327298800,,
"NY_GDP_MKTP_CN","GDP (current LCU)","FJI","Fiji","2017","2017",11064951600,,
"NY_GDP_MKTP_CN","GDP (current LCU)","FJI","Fiji","2018","2018",11650555600,,
"NY_GDP_MKTP_CN","GDP (current LCU)","FJI","Fiji","2019","2019",11874130400,,
"NY_GDP_MKTP_CN","GDP (current LCU)","FJI","Fiji","2020","2020",9920988700,,
"NY_GDP_MKTP_CN","GDP (current LCU)","FJI","Fiji","2021","2021",9508441000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","PYF","French Polynesia","2016","2016",592618000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","PYF","French Polynesia","2017","2017",616195000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","PYF","French Polynesia","2018","2018",619934000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","PYF","French Polynesia","2019","2019",640392000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","PYF","French Polynesia","2020","2020",593643000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GAB","Gabon","2016","2016",8310636115400,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GAB","Gabon","2017","2017",8668907682300,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GAB","Gabon","2018","2018",9368896705900,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GAB","Gabon","2019","2019",9886900000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GAB","Gabon","2020","2020",8816149481500,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GAB","Gabon","2021","2021",10130915684600,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GMB","Gambia","2016","2016",64389939300,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GMB","Gambia","2017","2017",70142188200,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GMB","Gambia","2018","2018",80445799900,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GMB","Gambia","2019","2019",90793764500,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GMB","Gambia","2020","2020",94269381200,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GMB","Gambia","2021","2021",106988222300,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GEO","Georgia","2016","2016",35836000000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GEO","Georgia","2017","2017",40761600000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GEO","Georgia","2018","2018",44599400000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GEO","Georgia","2019","2019",49252653900,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GEO","Georgia","2020","2020",49266736200,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GEO","Georgia","2021","2021",60231607500,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GHA","Ghana","2016","2016",219594593000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GHA","Ghana","2017","2017",262797968800,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GHA","Ghana","2018","2018",308587391700,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GHA","Ghana","2019","2019",356544269800,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GHA","Ghana","2020","2020",391940733197,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GHA","Ghana","2021","2021",459130921500,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GRL","Greenland","2016","2016",18223700000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GRL","Greenland","2017","2017",18828900000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GRL","Greenland","2018","2018",19296100000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GRL","Greenland","2019","2019",19970400000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GRL","Greenland","2020","2020",20123600000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GRD","Grenada","2016","2016",2866430000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GRD","Grenada","2017","2017",3039350000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GRD","Grenada","2018","2018",3149613600,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GRD","Grenada","2019","2019",3276410000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GRD","Grenada","2020","2020",2817210000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GRD","Grenada","2021","2021",3029624600,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GTM","Guatemala","2016","2016",502001705000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GTM","Guatemala","2017","2017",526507414000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GTM","Guatemala","2018","2018",550469983000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GTM","Guatemala","2019","2019",592799951000,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GTM","Guatemala","2020","2020",599235811475,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GTM","Guatemala","2021","2021",665051602229,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GIN","Guinea","2016","2016",77087903007200,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GIN","Guinea","2017","2017",93833883938300,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GIN","Guinea","2018","2018",106845291575900,,
"NY_GDP_MKTP_CN","GDP (current LCU)","GIN","Guinea","2019","2019",123457571240300,,
